Genes	B	cancer	CD4	CD8	M0	M1	M2	Mono	Neu	NK
HABP4	23.5847919752487	9.4457836095226	87.9069339040239	70.6421784733568	25.406211250791	19.1254470392312	9.58932887680338	4.43296798288874	0.142449711915099	18.8364514895803
HAPLN3	2.19045814527337	12.8789731951446	73.9599568614541	22.7988299640462	0	0.823701586990569	0	0.672341226619334	0	0.951958980627485
HBEGF	2.66639291699386	12.3489161741444	2.04855151999458	1.13994149820231	13.9367390273365	141.172422528469	3.15199479243764	134.132403097957	4.03635292970553	0
HCAR3	0.344303532485383	0.975781121431435	0	0	6.25192751364088	27.8783776538433	14.7882635306318	153.249404474068	482.364263466211	0
HDX	8.38911908581275	1.51514945159272	2.57318537656205	2.55753066872738	6.94423702051493	9.5442549295643	2.20250733434942	19.4303948412928	0	15.2313436900398
HEG1	7.99917875098157	15.3732765287648	25.4856093338692	41.9041563414563	8.16102782858488	10.8911932201819	2.44316130646771	11.0824199572219	0	84.0253688502661
HEPACAM	0	0	0	0	0.188824889839559	0	5.93339174427873	0	0	0
HGF	0	2.43710585751168	0	0	4.46218437646755	0.677584018457046	0	14.1027059331964	1.06678103267984	0
HHEX	196.124000249406	4.27894047769717	0.365038074206007	1.13994149820231	15.5390819096052	8.01476488415306	12.6811705907134	29.5830139712507	31.6922283169506	7.29130684826882
HINT2	28.3416185331512	70.6590121840496	78.5677387046697	113.994149820231	124.557055359823	69.2096976910879	156.198853047465	63.0114734710614	0	166.76470891567
HIP1R	232.188563398978	32.4900901751721	37.9453860194289	32.8568271969101	0	0.313605101880637	0.50281972923828	0.336170613309667	0.39728271055184	40.5693255456369
HIST1H3G	0.860758831213457	0.432692577196681	2.05221364580428	17.2498342783778	66.7494595014403	26.9604754645192	5.015956643251	0.35596055957	1.02713259704414	35.7495754029374
HK2	19.4531495854241	23.8188562357803	11.0902563614285	3.41982449460694	220.305903271082	220.587776005087	109.18143500275	67.0662015489785	52.9769699455845	0
HKDC1	0	1.59657566883811	34.1047596770804	13.6792979784277	0	0	0.116740547868061	0	0	0
HLA-DOA	640.520578849217	9.47145538928308	9.66022819846006	45.9995580756742	3.40501488347484	3.35050319737879	0.583702739340304	61.519222235669	0	5.37768407952976
HLA-DOB	228.524300605598	3.1769411174802	3.71414909102974	3.5411963105456	0.38087848047349	0.146117568533523	0.116740547868061	4.70638858633534	8.49893424863318	2.40017026386565
HLA-DPA1	757.968246050595	290.719532627075	7.01459399459491	56.9970749101156	27.6831739530512	50.1655901025566	32.4538723073209	260.20716904567	0	25.4499139218947
HLA-DPB1	471.523687738731	187.146948556165	4.69922912033569	67.3564957536658	7.59225985324198	13.9010244411993	8.380328820638	96.4809660198744	0	18.8267466820962
HLA-DQA1	373.397180980397	59.0678187212681	0.267258666930822	15.9591809748324	2.13506539291681	2.10366317966833	0.583702739340304	71.8774094368389	0	0
HLA-DQA2	124.4763885976	6.93773479299915	0.903750287124836	68.1779164335885	3.99760969457446	16.0886828584214	3.02486637943621	10.0494487838086	0	0.455706678016801
HLA-DQB2	46.6646290881814	6.75549646666279	0.167204004602792	11.4998895189186	2.37556975346227	0.347059423194691	0.349023043781102	23.3963729498045	0	0.496252302610684
HLX	2.97859334605413	7.67641950271192	0.468374326883094	0	117.864653539628	104.52357473993	78.7750909139972	63.5941680850391	214.609402949059	0
HNMT	0	44.6536223773022	0	0	382.071591269655	520.221788674157	146.052855200544	185.387489256907	0	0.455706678016801
HOMER3	0.330954816228237	48.4830986553167	1.11846869719955	0.393466256727289	9.47630413988113	10.507664800709	2.20250733434942	24.8766253849154	2.98087371832911	0
HOOK1	42.8586487015567	11.5729559064315	73.0190714790141	18.0712549583006	0.167828205678165	0	0.116740547868061	0	0.0707471650549755	4.30408822512062
HOXB2	5.21485781009982	6.2044537213012	39.931385576658	13.6792979784277	2.49657166862407	0.874045014044284	0.943931714721181	4.07411504736786	0	82.8900913616373
HOXB3	0.330954816228237	7.70175554085134	7.1519237136727	8.21420679922753	0	0	0	0.35596055957	0	21.6923284314627
HPCAL4	0.330954816228237	0.0677517741973929	15.7622395264249	2.46426203976826	0	0	0	0.280041524557261	0	0
HPGD	0	6.55251622078378	6.17519608166726	19.7140963181461	55.0837565899377	15.7187901909635	10.6220258327668	0.316640570206339	0.470427484924388	3.39267486908702
HRK	11.0177130395322	0.116466218428794	0	0	3.94418073485636	3.18593693566266	0.16760657641276	0	0.0707471650549755	0
HS3ST1	2.66639291699386	2.83393259497485	0	0	2.27866821363921	10.7859827997103	0.67042630565104	0	0	0
HS3ST2	0	1.04956336962257	0	0	164.357030425514	14.1956014195347	221.513291786406	0	0	0
HSD11B1	0	2.81927915163284	0.452139777428633	0	41.8136664368138	906.366051791721	1669.72624144879	0.35596055957	0	0
HSD17B14	0	11.642345902522	1.14297745211883	0.196733128363645	23.7764239415541	10.4799469326152	17.431083946927	0	0	0.496252302610684
HSH2D	27.6614196883556	8.08424485726795	5.22334852693876	3.41982449460694	0	0	0.16760657641276	14.4553363723157	82.5002406125894	47.0708559116538
HSPA6	0.688607064970765	4.99517187908516	0	6.83964898921387	5.95016233162746	8.58533125430702	0.50281972923828	82.5153958733038	950.348200006272	32.4168557734125
HSPB1	60.3992539616533	1168.80801735227	67.5927235985677	41.510690084729	512.091508800322	502.868163129759	293.412038805313	19.6029067190083	0	23.6773376419055
HSPH1	103.16349146067	76.8188330438834	46.1420791419446	21.3569376779916	56.7412074881669	104.020191463812	211.126060192638	11.7659714658383	0.142924351216106	28.6998159075744
HTRA1	0	126.296080902372	0	1.13994149820231	243.650849667873	98.4182160254703	3.03525424456958	7.56112116304606	0	0.496252302610684
HYKK	0	4.79296350649245	9.35420337341302	1.64284135984551	0	0	0	0	0	0.911413356033602
ICAM4	0	0.384676903193472	0.593140160983656	0	10.3638959381835	7.8452200364666	8.52205999436844	23.5045098886607	7.25835661855301	0.455706678016801
ICAM5	0	0.627312233875727	0	0	4.78894481279793	3.52574240823982	5.0281972923828	2.11980560283464	0.720970420242662	0
ID1	13.5999895331726	89.4375269884971	2.01480039995014	2.27988299640462	0.692309506874055	0.196353032198815	0.232682029187401	63.8494675990556	3.00771327164313	4.63815802935578
IDO1	0	7.52941287896297	0	0	0	94.2511815233543	0	0.633281140412678	0.289205472109103	0
IER3IP1	0.680198844795629	61.5632850999726	0	2.46426203976826	12.1622817687967	50.429167879435	35.0186453927039	0	0	0
IFITM1	108.972068031624	308.258452584779	3630.24303843512	3917.97892932135	0.821316109423941	24.3368090406165	0	96.8171366331841	4232.02284124052	8321.92163997901
IFNG	0	0.230062114024884	2.24562350193681	36.478127942474	0	0	0	0.242696140548895	0	52.8734058520905
IFNGR2	4.96432224342356	103.948389430129	0.894809224122429	0	5.97911588715574	11.3327008251239	7.22887869174409	9.78874433547208	16.3102599947951	0.911413356033602
IGFBP3	0	135.117348523331	1.89334482865712	8.06605826290943	0	0	0	0	0	0.496252302610684
IGFBP4	11.9143733842165	372.369964653177	2.61852728490201	26.9524385858193	0.887591798302357	0.764150127370093	0.33521315282552	0.35596055957	0	1.94446358584885
IGFBP6	0	31.6491556524263	0.789744675837676	16.4284135984551	11.2032227501792	11.6419317637874	8.380328820638	0.672341226619334	0	0
IGFBP7	0	409.84167673258	0.257756494346713	0.821420679922754	21.9208316923397	9.1194581013874	5.31101291638341	24.9236956855963	2.10140881073769	253.918342877834
IGSF9B	0	1.47537208293836	17.510883106368	7.39278611930478	0	0	0	0.313393465182143	0	0.951958980627485
IKZF2	26.2854977432805	2.78401007329333	8.81157648021244	41.0710339961377	4.72691412196878	1.44170375818508	9.53996319668344	0.633281140412678	0	78.344455783611
IKZF3	20.6846760142648	0.850657509270789	21.9523033560027	101.034743630499	0	0	0	0.235533955870515	0	50.747350152898
IL10	0.165477408114119	0.759733589914489	1.64001435035238	0	63.2355138609824	60.6903265240671	44.7912906185747	2.82054118663928	0	0
IL12A	7.99917875098157	0.45896749859833	1.83186793002784	5.69970749101156	0	0.162898710884762	0	0.647189708130385	0	2.81533131728857
IL12RB1	7.9189812471638	1.90399744417538	4.62600660650652	15.5419171407279	0.167828205678165	0	0	2.35319429316767	6.1051403239722	13.1246976058154
IL12RB2	0	0.555032957720074	0	3.28568271969101	0	0	0	0	0	24.8725703700963
IL13RA1	11.2524637517601	55.5463478098482	0	0	8.43176555831745	11.534289192584	5.16348477981721	19.161724958651	79.1311677154036	0
IL17RB	0	7.04046384113116	0.628731569343682	0	0	0	48.6305441001668	0	0	0
IL18	0.165477408114119	21.6947546501158	0	0	41.7174940646274	116.420971045256	10.4744976962006	24.0835711119245	2.55976494628668	3.27103799530537
IL18R1	1.36039768959126	2.29752011410371	10.218002305157	44.3567167158287	0.527710001990261	0.050235463665292	0.737640682831029	0.633281140412678	33.8285096995414	53.4815902209988
IL1A	0.172151766242691	0.210367632275833	0	0	1.44089252583084	30.9282053283498	0.295056273132412	58.8087201570249	0.32025716416313	0
IL1R2	0	3.65654681244043	0	0	0.21860446407804	0.38534888139	0.295056273132412	3.44732811700357	739.993488978679	0
IL1RN	1.09522907263669	15.0145132962277	0	0	1028.97815988997	1699.55313925026	2227.08474960344	1089.92161357686	331.86411093457	0
IL23A	30.8151661574417	1.4421366685549	68.400029755543	41.0378939352832	3.72247336585184	4.76959401344499	0.314643904907061	45.6467685028336	0	0.992504605221368
IL27RA	77.7612641572048	8.0010164132403	170.242888509586	191.391018422002	118.972023291545	218.060283299661	172.659270296862	130.77036857746	0.272418998674153	299.78598764847
IL32	0	213.833523496805	40.9354597756107	330.583034478671	0	3.67671822126905	0	0.078511318623505	6.54222368880152	39.9514363692446
IL6	36.3240226772079	3.55055240192786	0	0	0	5.8209658818937	0	13.6155445188726	0	0
IL6R	0	6.49003455682984	27.1413993163926	1.13994149820231	15.6312133200612	14.8366091540076	16.9657357051137	25.6982641449357	102.830863290988	0.455706678016801
IL7R	0	6.69115551770351	637.185745020524	352.389471686861	0	20.2200846974724	0.67042630565104	2.84768447656	0	3.43322049368091
INF2	37.2377884696474	68.0512664251554	31.7855722942384	13.9641515586868	59.4008994498925	42.2009811414951	37.8790862692838	13.4419931787485	0	4.38517947430839
INSL3	3.28568721791006	0.431199251389765	17.3747029170227	5.50852759418205	0	1.70798010797619	0	3.16640570206339	19.484602213532	5.13441033196646
IPCEF1	0	1.1283841704207	98.7324845646189	69.8207577934341	1.04224606199033	0	0.349023043781102	18.15398853807	65.7937640060119	43.6587714275986
IQSEC2	0.165477408114119	13.7733530382108	0.0836020023013959	0	3.88797608304167	1.74809002808857	2.51715123925648	8.6812872612751	0	0
IRAK3	26.1670684688891	2.10292202729042	0.193694844374005	0	13.1568576223171	17.7936077800782	12.2711122913754	163.904782290261	94.8148620765767	1.44821128323817
IRF5	19.6253013516668	12.233340021296	0.293527758850507	1.57386502690916	40.5160981320732	28.0605032449909	21.6394287144283	50.979131803220596	2.62781154315346	7.61567184501988
IRF8	771.920749469721	7.35781396946034	6.93693768079516	2.27988299640462	82.6551852050276	90.5053378766957	143.590873877715	215.631973909091	0.224148403427476	112.219227647746
IRGQ	8.27387040570593	11.9119013814342	0.355416277042477	0.196733128363645	0.554260875434371	0.338792009228523	0.314643904907061	6.89465623400714	3.72791315567552	0
IRS1	10.4250767111895	8.78176998098528	5.18670417082415	3.28568271969101	5.2854529643674	0.840344378311328	0.583702739340304	1.34468245323867	0	0
ISM1	0	2.51978104891366	32.9262354999304	5.11506133745476	4.29435617078938	1.83731653415847	1.62280950222826	0	0	0
ITGA1	0	12.646435386325	2.9713694903527	13.1427308787641	0	1.24212012424524	0.314643904907061	3.025535519787	4.00191398369591	0
ITGA2B	1.54936589618422	0.889651552875954	1.15384073314021	1.13994149820231	0	0.146117568533523	0.233481095736122	15.9623668997639	0	1.40766565864429
ITGA3	1.09522907263669	86.1170119131345	8.63438720404734	18.8926756382233	1039.65005877573	169.595973635167	341.675164287333	0.0808987135162982	0	3.88892717169771
ITGA6	0.453465896530419	49.0903511485279	764.62034940128	125.677364028181	43.563726728273	37.4225214295955	2.55950232106141	2.13576335742	1.63790758612764	64.2872088121363
ITGB5	0.165477408114119	111.599620471312	1.00148220232013	1.57386502690916	221.712681109895	207.076512499422	54.2903542563638	3.76072158218571	0	0
ITGB7	23.3534936713166	8.77852406173552	78.0484370508096	181.250698214168	0.43720892815608	2.15865875349781	0	6.96609254453945	0.661000734914617	162.157391703424
ITGB8	0	8.00417516787396	0	0	3.25871356425165	111.694865425129	9.68946547304905	1.42384223828	0	0
ITK	0	1.59103965101307	710.713491217846	485.459621834347	1.07964538893629	0.780931269721331	6.16607377346613	3.31684725416823	0.150573066032011	208.772540937061
ITM2A	12.0475197990036	12.7904332329084	103.712989325999	71.414125596003	0	0	0	2.02246783790745	0	62.4740869075532
ITPR1	386.615862640751	9.76801052011664	40.3156052764741	43.5352960359059	8.83418004482459	10.1017630793236	0	23.1911164234786	5.87782130127598	14.8972738858046
ITPR3	85.3245733438034	29.5251300536109	94.613638596663293	105.141847030112	3.48254421853167	5.11701183963018	3.24561900445653	2.49172391699	0	85.3519432597226
ITPRIPL1	1.32381926491295	0.993655052341812	4.48253791910591	79.6778059525071	18.4040275191776	13.8350732150973	31.4032073765083	0.404493567581491	0	92.4308171775379
ITSN1	0	15.0435504169662	1.31578413842182	0.786932513454579	16.9829937394112	4.97782275539503	8.99921633053856	13.7220347033058	0.218932946355135	0.911413356033602
JAG1	0.165477408114119	30.4853141643319	1.04326386531363	0	7.34123874696431	15.5903826924076	14.1589757208177	11.4817025068477	8.42965226672543	4.18245135133898
JAK3	20.1417566503949	5.73500498645924	20.0590009524486	13.9641515586868	0	5.9167400233735	0.33521315282552	6.51643944575092	41.6521926968849	12.3349211235634
JAKMIP1	0	0.640547251010918	1.79116026680231	41.8924546760604	0	0	0	0	0	6.70425848898628
JAKMIP2	0	0.369139212255199	5.20470654795224	20.5355169980688	268.726320321466	108.215397521224	20.8250416122724	0.336170613309667	0.239513854455901	19.9505929685833
JAM3	73.3064917945545	9.83587382706948	6.10670827568565	2.95099692545467	0	0	0	1.26656228082536	0	0
JDP2	3.64050297851061	24.4195773508015	0.0836020023013959	0	143.684489801313	51.1087869086049	25.079783216255	214.047736719403	113.987867659998	0
JUP	21.6911225465791	225.534187284343	0	0	6.82323667785486	1.33800222911347	0.737640682831029	14.2384223828	1.12217157575684	0
KCNA3	157.712986459683	0.322662575754751	332.058387940117	280.104451853659	1.3346890320544	1.14164919691466	0	38.2340027522214	0	53.1475204167636
KCNE1	0	0.321500966822477	0.17257103066439	0.786932513454579	153.589852914349	48.3734672589778	398.473496865322	59.8383691691207	60.8805766730569	0.455706678016801
KCNE3	0	6.8875722685112	0	0	43.5540837503131	23.5906215488937	31.063050896518	51.7099217550535	47.2081943462406	0
KCNF1	0	0.25171041440241	0	0	5.30780306444308	2.12955167122552	0.116740547868061	0	0	0
KCNG1	44.2430039243717	0.857464502340772	0	0	0.95381055158091	0	0	0	0	0
KCNH3	1.09522907263669	0.324409633723706	5.37348080040692	4.55976599280925	0.410658054711971	0.050235463665292	0.147528136566206	17.5550208330367	12.6904399307007	2.85587694188246
KCNJ15	0	5.48779423277886	0	0	0	0.162898710884762	0	3.69787674640634	25.7723529556361	0
KCNJ2	0	1.73913877591135	0	0	47.1927612205434	72.0648166178718	61.9618173578065	45.2796015395065	240.624625697541	0
KCNJ5	0	0.935549402300221	0	0	22.8368823953158	5.76180545331281	3.3521315282552	0	0	0
KCNK13	0	0.700673423304408	0	0	79.0306703478519	54.0966730450194	169.857497148028	10.08511839929	0	0
KCNMB1	0	1.54504539386863	0	0	2.16091525726774	2.86048906070214	0	10.968771281375	0	0
KCNN4	21.3468190140937	15.0794920595092	18.8927706831408	28.4985374550578	83.4144024419762	210.442955992011	60.0031543557681	9.49921710619017	0.454965040295957	0
KCNQ5	15.6445734302995	0.364881529500026	5.29923162542196	5.74994475945928	0.629262518790011	0	0.295056273132412	0	0	4.42572509890227
KCTD12	4.30792601703898	18.7196788777707	13.3449339721913	1.13994149820231	289.052510126444	508.793090013953	250.133181376456	694.835012280639	50.9349310110147	0
KCTD15	0	18.4042153190364	0.3390416675006	4.10710339961377	13.0018814269899	3.48404378057405	30.2432679960722	22.06955469334	0	0
KHDRBS2	76.4090035653756	0.0280256561786691	0	0	0	0	0	2.017023679858	0	0
KIAA0513	0	5.98677777852934	0	1.64284135984551	0.576160771901791	3.54191567833722	1.18022509252965	8.54929539557115	3.35457636868965	0.455706678016801
KIAA1210	0	0	0	0	7.36546413192008	1.67441782327371	0.67042630565104	0	0	0
KIAA1324	1.09522907263669	5.46867154254085	17.1273080015834	13.1427308787641	0	0	0	0.560083049114523	52.1635104614457	2.85587694188246
KIAA1671	0	19.3503890170664	3.84212581094281	38.7580109388786	0.569703370313049	1.77786575789881	0	0.280041524557261	0	25.6623468523482
KIF13A	2.94752832744772	25.4335191927722	0.17663947782562	0.196733128363645	37.2610865353096	30.3243941980684	28.6014342276749	55.4482218623378	108.864971298397	7.69676309420765
KIF19	0	0.263942980749792	0.577201555122253	11.607254573455	0	0	0	0.15702263724701	0	25.6120964202702
KIF21B	11.9987681264723	1.39797861269226	11.9009758450725	17.9027146810917	0.940693545190576	0.874045014044284	0.116740547868061	2.49172391699	23.818115195977	14.8161826366168
KIF4A	0	6.37231308003124	0.348409261387105	2.27988299640462	8.68561388140183	7.92595658601904	1.47528136566206	0.672341226619334	0.141968969410958	3.39267486908702
KIF5C	3.99958937549078	0.846174475232249	5.59819580674677	12.3213101988413	0.167828205678165	0	0	0.313393465182143	0	0.496252302610684
KIFC3	0.172151766242691	31.2343778521175	0.0866521992154856	1.13994149820231	71.6775424931426	64.4165909749091	42.572070408841	0.633281140412678	2.43019471317795	38.5340659031162
KIR2DL3	0	0.0620737870921524	0	0.821420679922754	0	0	0	0.313393465182143	0	86.5877216125073
KIR3DL1	0	0.0369376224132429	0	0	0	0	0	0	0	22.4221496741526
